user,item,rating,timestamp
5823,1394,4,957901481
2931,367,3,971506697
3242,380,3,968345401
4078,1635,2,965506172
3414,611,1,967486725
5184,736,2,965111334
1059,1648,3,974957364
4901,2640,4,962686951
2724,1365,4,973272327
2814,1049,5,1035675034
3403,555,4,967429913
2944,1569,5,1025196093
770,3826,2,980588123
1607,2976,3,974732170
2781,1252,4,977333392
4150,1552,3,965349529
2077,3741,5,1023950047
2756,1641,5,985994968
3191,6,3,968650657
5424,2038,3,968471339
4425,3471,4,965113732
570,2890,4,976001539
5441,1953,4,959987796
1343,3371,5,975196457
2993,296,5,970742976
3026,497,5,970461636
2100,3743,3,974654295
2340,344,4,974424999
324,648,3,976406445
3364,254,3,967670071
4439,2355,5,965096036
1440,480,4,974760403
1851,2549,2,998443330
889,1696,3,975254772
2659,1747,5,973468956
2929,3543,4,971590939
1132,1610,5,974887999
2946,782,2,971277181
927,3108,3,975195057
5185,2520,3,963068590
678,3044,5,978703085
1733,1464,4,974706690
4083,2414,3,965460187
563,2137,1,976044965
5679,349,4,958618726
28,25,3,978126344
5250,150,4,961356455
3507,2471,1,967154704
3365,1259,5,967663417
2945,2282,3,971300184
4167,3639,2,965334150
4909,745,5,962679976
1426,6,5,974854552
585,1274,5,975948510
3792,2072,5,966016841
4613,3101,4,964144852
3626,2119,3,966618241
4816,440,5,964304220
4381,3257,3,965267308
4048,1294,3,965501398
1105,377,4,976306536
2272,2271,4,1009635562
1422,2080,3,976139964
4217,69,3,965317838
5504,920,5,959734867
424,1089,4,976308314
3292,1935,4,968098424
5916,3094,2,957458752
5475,337,4,960939609
2934,2739,3,971492002
949,3699,4,975141041
1264,866,4,974821155
3674,1196,5,966365966
3871,2416,2,965844746
3346,1172,5,967774368
5364,2291,3,960502432
5930,2000,4,957233357
2244,516,3,974598684
1891,3504,4,974692824
621,2787,3,975798448
2936,898,5,971478359
2125,2081,4,977029585
1889,1640,3,976432909
5001,3629,4,962927805
1952,1461,1,978677289
850,1957,3,975352928
1030,1610,4,974999822
3333,3016,3,967846985
5321,1271,3,960865381
2878,1086,5,972361816
451,750,4,976415147
1758,3418,5,974785937
4096,2791,5,965418875
1920,926,3,974778584
331,707,4,1000327923
4457,2692,4,965075068
2340,2793,4,974505695
3618,1200,2,966863187
4352,445,2,965534218
308,590,5,995834328
832,1923,4,975363145
2665,1965,3,973451934
5686,1260,2,958683444
1696,3834,2,974766229
4448,1037,2,966362505
3695,757,4,973660941
2537,2798,1,974053407
1926,3099,3,974693514
576,3624,2,976063550
2338,653,3,974421032
2335,1078,4,974424776
3178,2393,1,968781528
2166,3869,4,974613293
2665,2478,1,973452205
5464,913,5,959899484
3426,280,4,967350594
3818,2761,4,965948789
2964,1252,5,1011015913
891,1191,5,975234411
117,260,5,977502218
629,2083,3,975784232
1421,1425,4,974760111
4276,3155,4,965295614
291,3448,4,976566476
1977,594,4,974685156
2697,3316,5,973306590
134,2378,2,977418237
5619,2746,3,959118646
4345,1250,5,966387297
2620,3438,2,973656513
1725,3213,3,974704486
5901,593,1,957396593
5878,1042,5,957549591
1323,1643,4,974777323
5317,2858,3,960905926
2438,3593,1,974515128
5831,1284,4,970005362
2489,509,4,991411433
1465,1090,5,974763468
4374,1623,3,965178871
453,1949,5,976233066
4534,161,4,964727364
1648,50,5,974715378
3650,2389,3,966461323
5077,2160,5,962418177
3209,474,2,968546705
3224,3285,3,968441692
1538,500,4,974756756
5468,3683,4,967828648
25,688,4,978133460
4879,3089,4,962769258
4064,2916,1,965479845
4123,253,3,965357996
3312,2278,4,967958256
4344,2344,4,965242683
3755,1283,4,966099004
5394,2294,4,1010867853
4020,2529,4,965532511
5636,45,4,960521301
4681,3361,4,963682080
4704,2414,2,963533328
2681,743,3,973392433
919,230,4,975204876
4277,1429,3,975497476
4679,2333,3,963704857
4373,945,4,965183674
4042,1784,4,965504291
1136,349,4,974878885
2156,1587,4,974627642
3456,1676,5,967232030
958,223,5,975128273
1842,407,4,996465022
4948,1968,3,962645309
1855,1754,3,974785581
4088,2305,5,965431357
2506,318,5,974079453
1274,3637,4,974810003
4889,3256,5,962910385
3842,3499,5,965918358
4227,2,3,965314948
4098,1089,5,965416613
1246,2094,4,974891970
4186,2828,1,1017759046
2073,2971,5,974665851
2486,3386,3,974143777
795,804,2,975417786
3202,2496,3,968573925
4947,2013,3,962651144
4522,2951,3,964997664
4699,494,3,963564179
690,2657,4,975585445
3148,1104,4,968995445
869,216,3,999376619
802,1101,4,975401638
5433,3247,4,960049951
2406,1923,4,974257038
3808,2335,4,965967366
5087,1586,4,967343591
2376,1266,4,1025121121
1903,1307,4,974694886
2261,1676,3,974582757
5754,2253,2,958270149
15,3247,2,978212185
3389,2406,3,967511547
2067,1250,5,974658316
3493,1210,5,967038696
5736,940,3,958502465
5683,2028,5,961261344
1836,1077,4,974825924
1922,3524,3,975163262
5605,586,3,959556203
3497,2366,5,967182681
1777,1406,3,974702131
308,3107,2,995835957
377,912,5,976304179
626,2140,1,975819403
4568,2141,4,964479341
307,2858,1,976486009
4682,1299,5,964566489
2231,1945,5,974602705
1184,1393,4,974852810
5708,1206,3,958523302
2088,2034,2,974656157
1667,2944,4,974710592
4950,3007,4,962640430
5682,1101,5,958606992
5232,2091,1,961457989
4610,2077,3,984860319
528,2266,2,976411078
1676,782,3,974798287
1074,3244,3,981428587
1268,3932,4,975799136
2957,2194,4,971197570
3205,3301,4,968567530
3727,36,4,966222033
5472,761,4,959892483
533,2926,3,976207826
3999,3740,4,965572734
5754,2542,4,958272057
710,2012,3,975542745
5511,2802,4,959716022
1777,2550,4,974701250
3841,964,5,966003755
4700,541,3,997591928
4856,2728,4,962831416
2555,3683,4,973996842
1899,3363,4,974694573
718,1792,2,975575377
543,330,3,976119472
3884,2504,2,967597615
3610,3526,3,977631381
4874,1179,4,962781918
5842,2366,3,957817724
1448,3552,5,977257710
2193,2617,4,989959612
2042,260,5,974669487
2609,1219,5,973725630
1425,2025,3,993926821
2476,356,5,974149190
5312,3082,4,995297703
4345,982,3,966387436
626,2081,3,975819227
423,2492,2,976281330
2092,2178,4,978303093
41,2699,1,978039990
3655,2797,4,966452264
3731,2021,5,966209726
4468,3210,3,965069104
4505,2028,5,964981840
3087,3714,4,970022400
1741,1762,2,974708320
2000,3952,4,984954291
3910,1954,5,965755346
2756,1580,4,973192757
4016,2009,3,965529275
2568,2490,4,973935545
5667,1258,5,958766638
5428,1367,3,960084133
3526,316,1,966907403
2734,1307,3,973229244
1575,3000,5,974737836
429,592,3,976259040
5557,32,4,959440658
1126,1721,4,974906230
2301,551,4,974495081
2918,2912,3,984182610
2507,3733,4,974081853
1447,3624,4,981025362
1640,3793,3,974717000
1941,2338,5,974851617
1266,420,1,1020450621
1778,1779,3,974722509
2097,2291,4,974733943
4472,2919,4,965066678
3965,1036,5,965675478
1680,1332,5,974709177
279,3062,4,1004918813
1579,1214,4,974756830
855,2289,4,975466106
3942,3706,3,969656209
2922,110,5,971649570
4829,541,5,962908465
2029,888,1,974670905
5689,2459,2,958683472
1187,1393,4,975228512
366,1291,5,976311618
3206,1466,3,968560065
2011,2858,1,974676810
3751,1527,3,966133142
1701,1407,1,974708593
655,1264,4,975698645
5837,2991,4,957844299
1298,454,4,974830123
3315,349,4,967942595
4951,1220,4,962651957
4344,1211,3,966456314
1880,3358,3,974698423
5452,2968,3,959935483
2526,596,4,974065622
4476,2553,4,965059940
3403,2273,4,967429813
5795,3448,4,958078980
45,3516,4,977990904
1227,1192,5,976904989
420,3649,3,976284607
3821,3135,2,975773740
2946,3452,3,971273995
1125,2082,3,974924194
2665,2405,1,973450817
1383,448,3,974768573
411,3094,3,978452830
5667,1089,4,958762609
5893,2915,2,957464254
1824,3189,4,974697683
4819,3105,5,962922223
4150,1298,4,965352994
3836,2107,1,965970235
5177,3082,4,961858032
17,3700,4,978160792
5645,1968,5,958879536
4461,2414,5,965072962
3816,2378,4,965954029
5756,3389,3,958257777
5343,1617,4,960682228
319,3897,5,989110975
2953,3159,3,971212528
1383,2857,5,976147191
1778,1242,4,976253213
1215,2628,2,974843104
2106,1947,4,975441171
5831,994,4,957888331
2637,3051,4,973575798
147,1358,4,977337990
3475,1835,4,974779079
4927,1385,4,962660612
5874,3160,4,976561431
4083,1388,1,965460754
1442,32,3,974760206
2566,1196,4,973964138
2129,2291,5,974643410
3065,539,4,971148202
4083,593,2,965461217
2693,918,2,973318840
5403,1805,4,960311598
4543,2417,3,964671653
949,196,4,975142016
5032,1968,4,962560602
3599,1584,4,968337015
4645,1240,2,963976926
2157,2617,1,974620340
2766,3751,2,978903345
3626,2306,3,966604704
19,3264,4,978555553
5657,517,5,958829001
5726,2194,4,958495078
2172,1265,5,974667522
5166,1237,5,961930574
1744,3100,5,974705361
2753,1131,4,973195936
816,904,5,975467980
22,1597,3,978136857
2102,88,1,974654861
3868,260,5,965848009
4733,1073,5,963674000
1181,436,1,976070971
2179,2881,2,974609325
5961,3044,5,957022045
1355,2424,4,974770941
5558,1375,3,959390019
2372,1617,5,974335667
3610,1487,1,974824558
1752,316,2,975728994
1614,846,3,974728976
1051,289,3,975111861
1884,1944,3,974701053
3201,2862,4,968624449
5065,1127,3,962480161
149,1627,3,978190285
48,3259,4,978013628
204,539,4,978050128
5021,1097,4,962584863
817,3387,2,975387793
1863,1237,4,974695713
533,1687,2,976220560
5286,915,3,961091767
2682,1689,3,973388414
4354,2617,2,965198201
308,3176,3,995834990
2462,2527,4,974169528
3354,1210,3,967735041
3401,239,5,980116897
5071,1961,4,962457008
3512,2232,3,966974716
4473,1375,4,965074782
2747,2282,4,973211350
1467,3753,3,977173102
1004,2947,4,975039242
1875,485,4,975768196
2077,1688,2,979975488
5367,3051,2,979704276
3300,3733,5,968034453
4920,581,4,962672466
1628,1244,5,978780937
2777,2046,4,973124078
4596,3386,4,964221243
4658,3708,1,963880159
2541,380,4,974046361
3328,318,4,967915654
2148,3893,4,974623421
1088,272,4,1024279100
4115,2150,3,965370263
5880,2640,4,958405369
4867,215,4,962849817
2172,2713,1,974610405
4739,1682,4,963878271
386,2169,2,976303346
2072,898,5,974660804
4001,650,5,965583983
6036,2442,3,956752338
4337,1320,5,965350228
3661,3812,4,966431986
5323,2916,4,960848555
1409,2289,4,974762798
739,1374,4,975475707
1854,1513,3,974698312
1124,2968,5,975705813
1764,1587,5,974703719
3078,1193,5,969818257
5301,2078,4,960976493
2456,1965,5,974182228
1140,3335,4,974877988
1447,3075,4,981024401
2095,3219,3,974654310
2031,480,3,974670611
1958,273,3,974927293
6001,2011,3,956808783
1147,1162,4,974873986
4797,1042,2,962996869
2214,2772,3,974601251
5795,1777,4,963891266
4957,1101,3,962636980
3691,10,4,966611506
4183,716,1,965329611
1194,1172,5,1036258074
5749,417,3,962843616
3808,3105,3,965972029
980,3639,3,975731579
2208,2694,2,974614038
3032,3268,3,970344560
3311,3877,2,967956032
5091,1299,5,962553762
1613,513,3,974736321
5955,2762,5,957108232
3913,161,3,965766704
1835,1590,4,974882184
2498,880,2,974089574
3036,515,4,972133387
5941,1841,1,957214983
1974,3551,3,974691477
2997,1202,4,970685326
2841,1034,5,983744523
3885,2064,5,967650992
4124,2598,3,965356610
5220,3112,3,961541746
3643,648,4,966475154
528,3173,2,976159036
5327,541,5,961101093
4060,2004,3,965494490
6001,3614,4,957756320
5990,2346,4,956870452
1051,330,3,994720007
3578,3052,4,966711395
928,25,5,975194175
639,1688,4,979816411
2840,2858,4,1001879914
1426,2011,3,978538824
5306,361,3,961016637
4979,111,4,962602627
5680,1250,5,958612045
2668,2028,3,973445011
1593,589,4,974734963
4245,2553,4,965309225
3271,1960,3,968198534
2145,2986,1,974628540
5511,2021,3,959800988
3311,640,2,968649850
136,1780,3,977421113
4123,39,3,965358796
3105,2997,3,969906883
5747,1445,1,958357005
3808,1125,4,965965701
2643,2926,3,1031341357
3462,2406,4,999306683
2402,2475,3,974263809
5787,1080,5,1033847474
1976,3916,5,974685509
4186,596,3,965328072
4673,1300,4,963762198
2593,2280,4,976492221
4285,1587,4,965283349
1654,2858,5,974713478
3436,24,3,967327998
5504,3527,4,959733894
3503,2736,4,967749778
1552,3868,1,974874763
822,2006,3,975382665
5163,1200,5,961951441
3557,471,5,966805474
1998,47,3,976023927
2248,2439,4,974595494
4425,2248,4,965108214
4120,2791,4,965359368
4946,593,1,962643013
451,908,4,976416056
5994,2912,5,956858933
2401,920,4,974260475
709,2617,1,975540567
3312,427,4,967958973
2445,3256,4,974217533
5039,3266,3,962513311
4879,2262,3,962768765
3603,1230,3,966615754
859,266,3,975344564
5100,3813,5,964270430
5755,2336,5,958265538
4324,1294,5,965248203
302,2723,3,976503844
5504,480,5,959733942
3054,2858,5,970590746
2378,708,2,974330653
5394,2455,3,1010182073
2307,367,4,974812382
424,2423,4,1016726045
3836,292,3,965925894
1791,1248,5,974701751
1680,111,3,974840746
4448,362,3,966967622
1626,1994,4,974722224
588,3260,4,975938628
957,2291,4,975129784
1514,1653,3,974757253
3450,2259,3,967243400
1120,1199,5,975537185
1631,551,5,974720023
1598,2986,2,974735180
117,1036,5,977495730
1150,1788,3,974874170
1303,608,5,974791359
5954,968,5,957129504
3391,333,5,967657225
3378,2431,4,967823714
4238,1011,2,965417244
4890,1096,4,962738203
4663,357,3,963863910
3329,2858,3,967864877
5937,260,4,957214029
829,3476,5,975368858
5317,648,3,972360144
973,1580,4,975862326
5880,1475,3,958405950
4957,2416,3,962908507
1835,2797,5,974877919
1584,780,1,975387690
2223,2094,4,975263243
5146,2908,5,962023284
3931,3791,3,965704989
1799,474,2,974702577
4425,2672,4,965112182
5358,3685,3,960553961
770,2567,3,975442557
3808,610,1,965963290
4734,2117,5,963324628
2815,377,4,972680505
1577,3271,4,974741068
1983,952,4,974687947
1586,2043,4,974736732
1448,11,4,976139281
48,1208,3,978058885
4653,806,3,975535454
2188,319,2,974665747
1962,603,3,975363454
1895,2915,4,974694029
5890,2345,4,957469163
1407,3623,3,983839760
3706,1080,4,966376488
3336,2118,3,968097597
1396,3608,1,974763612
4560,358,3,964648791
2820,70,4,972657718
5663,1324,2,958770216
241,1097,5,976752951
4472,1084,4,965066114
2596,7,4,973808494
1015,909,5,975016488
5786,1036,3,958144045
3689,370,2,966313541
1015,1249,4,975036821
2918,3246,5,999802533
2196,1127,4,974605983
8,1735,4,978229614
3217,2416,5,968456312
2203,3269,4,974603688
267,1527,4,976646326
2941,2003,1,971346681
3556,589,4,966806347
5659,2567,3,958790754
4014,1918,5,965537735
1141,2797,3,1031621623
187,778,5,977232687
4038,1124,5,965505519
4503,1235,4,964983925
2581,1393,5,973889712
5836,1214,4,957844667
4955,918,4,962637599
3929,541,5,965707609
2962,3728,4,978981954
3441,434,2,967919254
3454,2496,4,968198231
1567,923,4,974739630
1087,1101,3,990550404
3985,263,5,965624683
1509,490,2,979844815
117,2088,3,977507865
3678,1779,1,967053133
648,2694,4,1030230190
2353,1183,3,974401914
366,3033,4,978471965
1147,2856,4,974872663
4802,1171,4,1035425497
690,1235,4,975583499
4806,2108,3,962936419
2933,2329,4,971487124
274,1287,4,976594541
2760,1294,5,973163046
333,1226,3,996356473
430,1136,4,976251247
5112,1206,4,962327831
4157,759,2,965336918
4116,2105,4,968553601
550,3363,4,976166280
1647,407,1,974803818
4728,2391,2,1032133721
4458,3224,4,965096462
303,1307,4,977087100
6040,2395,4,960972782
4729,3450,4,963351356
2771,1358,4,973097006
5841,1099,4,957823069
2928,1260,5,971552431
1300,3160,5,974786442
5480,3361,4,959867533
1150,3715,1,975193057
1603,3895,4,974731431
2537,1252,5,974050263
955,3252,1,975133289
3842,3366,1,967986515
5211,3672,2,961596394
3850,65,3,965958713
4478,1200,4,984000178
3182,2124,2,968772695
1605,2515,2,975385246
6010,1266,5,957463786
3975,2716,3,965667813
5032,2395,3,962561567
3675,3309,2,966362913
5172,1291,3,1044153886
499,2291,5,976212792
3422,2761,4,967360919
3196,551,3,971106353
4866,933,5,962817791
2285,271,3,974521798
5142,1298,1,962041996
1806,500,5,977293820
3453,3114,3,967240812
4962,908,4,962631154
2785,1586,3,972991258
3967,1961,4,968872588
692,3785,2,978285197
5950,1954,5,957181058
3320,3671,3,969217124
1127,2135,3,975344723
1206,2393,4,974843820
1736,3448,4,974704432
5757,1321,4,958259332
1228,2353,4,976754999
3471,547,2,973316613
2820,1945,4,978398852
3959,3785,3,965671576
4815,2908,5,991430445
5178,1135,3,961997316
513,588,3,976205269
2544,1449,3,978822680
5978,1674,4,966795605
1285,2859,5,975457503
3163,1732,5,968886000
25,480,4,978132180
2205,1289,3,974604332
2225,737,1,974680781
4819,2022,5,962921017
2774,175,3,973064250
5954,1988,3,957705750
3618,2922,2,966862970
110,804,3,977515048
4652,1719,5,963949968
4161,3007,4,965336926
5565,1291,5,959353326
4801,1969,5,963091109
352,3439,2,976334295
3753,467,3,966120408
3314,383,4,967944330
1505,923,5,983671778
424,112,4,1024495098
2785,1292,3,972989114
3760,3363,5,966095729
1179,951,3,974867115
1701,368,3,983174456
476,470,3,976223660
5011,2834,5,993519556
4411,2295,5,969332049
36,3039,4,978063601
2351,1343,4,974402166
1626,3755,4,974722916
2995,1275,4,970691452
202,2633,3,976935742
1552,162,4,974741681
306,2572,4,979169181
2874,904,5,972413932
1764,2477,3,974705777
3624,678,4,966951701
1447,2746,5,981017522
2820,1668,2,972669582
5662,784,1,958776619
3773,2161,4,966046677
5643,3536,4,959646661
4685,454,2,963647393
816,2971,4,975471092
3029,1513,3,970364896
4169,3711,4,976589166
1735,700,2,974704879
1941,1588,4,974854923
1216,1201,5,974841813
5884,2019,5,957496692
749,2856,4,996556938
1301,1293,5,974789575
3029,48,1,970365011
1943,235,4,974865794
3718,2150,2,966265220
2771,3180,1,973096761
4948,3198,4,962642543
1885,1270,5,974692250
2124,1784,5,974651911
1611,2054,2,981617193
1261,1499,3,974820883
4682,2948,3,965656812
1891,1580,4,974693340
5953,1653,4,957143300
225,1247,5,976833072
3490,50,4,967049288
5663,2858,5,958769767
850,2524,3,975358394
629,3159,5,975784137
270,931,4,976653071
4023,2936,3,965519557
1738,2672,4,974707509
3420,1958,5,967389313
4867,3326,3,1000818376
2544,3069,3,990395498
4607,3186,3,964306816
1470,1450,2,974836759
1994,2312,3,974681532
1600,2571,5,974732422
781,1188,1,975434906
4207,1544,5,965326554
2657,1499,1,974171827
3971,2248,5,970257078
563,1025,3,976045059
889,1645,3,975248698
4006,2193,4,965552856
3014,2927,4,970711688
4802,3090,5,962977198
2873,2671,5,972783442
4678,3555,4,963707099
1958,2148,3,974984555
4450,3421,3,965086307
2438,3897,5,974299759
3201,231,4,968625554
1396,2872,3,974764038
1558,480,4,974740262
5015,1997,1,962587584
1278,1073,4,974794782
3118,1179,4,969401586
3475,1104,3,998251338
1234,3948,4,974842756
3491,2291,4,967066498
1667,1233,5,974710461
302,1912,2,976503520
4510,3082,3,964978882
1825,1358,5,974731318
2180,2949,5,974609385
1694,3702,4,974716782
5555,3702,3,959459937
4459,1916,3,965074883
2931,1499,1,972713007
2772,3928,4,973226603
3336,1476,1,967963586
245,2951,3,976737574
5450,969,5,959953443
1211,3108,5,976217728
2211,2020,5,974603038
1680,2479,2,974842279
3618,2875,5,966597656
4169,2531,3,967164813
5450,3006,2,979148634
3546,978,3,966857132
3422,1126,1,967411646
4568,2622,3,964477713
5100,783,3,962715203
3112,2907,3,969476066
4271,313,2,965303743
4361,2470,4,966707547
678,3459,4,988638433
3527,2002,4,966902442
864,3251,4,977182745
1675,1214,5,974709014
1802,246,4,974744490
1941,3525,2,974950696
3314,2797,4,967944080
2127,1961,2,982121755
1264,29,5,974821828
3449,1196,5,967254758
4135,3623,5,965348871
245,1103,3,976733382
1687,466,3,974711168
3402,589,3,967645582
4279,2795,5,965287602
2885,1923,5,972185731
1587,3528,2,974739020
5459,562,5,959911139
5367,2450,2,960501070
482,3244,3,976243812
3538,457,4,966883445
4793,300,3,963434940
1496,2550,5,974750191
2908,3652,3,971809127
2700,924,4,973304800
452,1918,5,976236050
692,3833,1,991585381
5824,2144,2,957969986
4077,1081,4,965446621
1980,2324,5,974772507
5893,2109,5,957470437
4215,543,4,965326351
3519,31,4,967576468
1305,1189,5,974784944
3054,457,3,970615708
4667,912,5,963811372
1152,3439,1,974867812
1999,1130,3,974678147
3713,25,2,966271201
1727,208,3,974711244
245,1378,2,976737720
2820,235,4,972662229
549,2313,4,976122372
5468,1050,4,959900356
384,1610,4,976300539
1023,1367,3,975004491
2271,2664,4,978204014
808,1980,4,975393409
3988,186,2,965708315
3569,2700,4,968211920
1903,1248,4,974695030
3182,2011,4,968775108
3526,3392,1,966906773
4168,1280,5,965335215
5084,104,4,962399977
2909,2660,3,1008622372
2550,1287,4,974030180
4380,3578,4,965175452
11,1089,5,978219776
4979,2001,3,962605432
1695,1196,5,974707446
659,11,4,975691124
3812,318,4,965956227
563,2554,3,976045658
1147,1354,3,974873940
1315,1189,5,974779631
4013,2161,3,965536936
5596,1234,5,959219060
3476,2787,1,968808340
4784,3614,3,963253838
6032,1276,5,956717362
3673,3481,4,966454627
5387,1617,4,960337975
5568,532,3,959314716
1605,3160,4,974926576
5335,2080,4,960765500
693,1079,5,975564706
5615,3448,3,959306888
4510,2273,3,966787611
4447,947,4,965175543
5964,63,4,956998467
2166,1499,4,974615087
4890,17,5,962736280
5426,2407,4,960099360
943,2640,4,975167303
1274,3811,4,974810003
5780,707,4,958156846
2313,1196,5,974481221
4363,1196,5,965186036
4454,3615,3,965083097
3746,2003,3,966139335
1880,3576,4,975371608
3300,1396,4,968205712
3031,2574,2,970430334
1676,3392,2,974711148
1125,2021,4,975627624
5193,2791,4,969063224
672,3334,5,975625438
2566,1961,4,1007365323
5645,368,3,958926690
4344,3819,4,965232131
5780,161,4,958153752
1734,1299,5,974704620
4062,2581,3,965482891
5333,2340,4,960826285
1396,1639,4,974764064
3017,1485,2,970508402
4049,3406,5,965497730
193,3435,4,977019330
1209,1278,4,974844175
2156,1653,4,974629821
4837,1771,4,962892366
3476,2383,1,968951529
2127,3809,4,982119666
5561,2763,4,959375399
5954,1304,5,957650130
5823,1377,4,957900077
4354,1222,5,965193526
873,3471,3,975280426
2804,1562,1,972793379
2350,587,4,976142613
1785,3825,2,974700998
699,1594,3,975562199
2559,1234,4,973989498
588,912,5,975937535
3626,2949,5,966606881
999,431,3,975363882
3292,1320,4,968079743
1496,2405,3,974751935
5511,1556,3,959716479
3220,2940,4,968451541
5087,368,3,967343626
5824,839,1,957967457
4169,1488,3,976589100
3624,110,5,966562507
1377,10,4,974773590
4981,1057,4,962600194
1165,2429,2,976583927
4077,1584,5,965443908
3775,2858,2,966039701
1968,173,2,974686391
2685,1288,5,973375668
3031,2253,2,970430433
2753,1537,4,973894128
2502,1084,1,974084213
3658,1913,4,971901131
479,1193,4,976218783
5008,1090,5,967432308
4635,338,4,964035376
2078,457,4,974659984
2383,497,4,974324441
5767,3593,2,958191148
2466,1690,2,974162854
3476,3217,3,967131829
939,3360,4,975191846
2070,110,5,974660977
2600,1268,4,973804910
1059,2717,2,974967066
1313,480,3,974780199
1731,1288,5,974706780
2237,2407,4,974598944
4979,2411,1,984544097
862,1225,5,977718665
3312,1381,2,976674159
881,3368,3,1014314492
2933,2858,5,971486916
5565,2572,4,1000932710
1883,1277,3,974694035
5510,1221,4,959718109
2188,1916,2,1032113756
3218,2723,2,968454390
3044,616,5,970212016
351,3396,5,976677728
550,2470,4,976162993
1312,2011,4,974782201
3727,2466,3,966219980
4300,541,4,965267380
3695,1285,5,966303797
5333,2481,3,960825389
5556,2018,5,959443403
5333,1896,3,960830392
5678,924,5,958627040
791,3510,5,980806774
4053,733,3,965493478
4568,3719,3,964478102
4659,3269,4,963877936
1354,3879,1,978297406
2145,442,4,974628312
2533,1409,4,974055336
5166,1248,5,961985140
300,2640,5,976506799
2993,2571,5,970725386
2891,2770,3,972009123
5654,1175,3,958846211
3683,1258,3,966356136
1790,2335,5,974708620
3471,3259,3,973298824
2880,1610,4,989098925
3998,2553,4,965577357
3778,1219,4,966048780
5954,1810,4,957703852
4482,1501,3,965023533
3140,3206,4,969040224
5367,1290,3,960507146
1727,1617,5,974786444
5103,1586,5,962409475
780,3000,5,975435937
3892,50,5,965796686
1151,1222,5,975036974
2010,2657,3,974677459
4823,3617,3,963010404
5550,3020,4,959736891
3560,1968,5,998254835
5077,357,3,962418610
1880,1370,4,974694682
2615,1213,5,973702337
1096,1357,5,974928715
343,3175,5,988596503
2098,2858,5,974656201
2306,2396,5,974493015
5090,2133,3,962821463
4169,919,5,966700205
5643,3107,3,958891600
699,3,3,975564441
3138,2018,3,969049313
3295,3148,4,968057115
2668,1235,5,973445439
5367,3949,5,991102647
3658,1237,5,971900102
1601,2571,4,978576915
678,2397,4,988637468
5550,1198,5,959469526
1349,1374,5,974772572
2244,527,5,974595328
5634,852,5,959010050
3561,3481,4,976479568
925,3450,4,975197976
5234,581,4,961448792
5763,2949,4,958834428
1386,2090,1,975347779
5348,3235,5,960665384
1756,1959,4,974702405
2146,1527,3,974623506
3864,529,5,965854651
5548,175,3,959481754
2748,1183,5,973287144
4816,3821,4,978366115
2593,3467,5,973824087
1820,1270,5,974700187
2062,1213,5,974659952
3054,3022,4,1039399760
5904,345,4,957380778
398,1265,4,1044566923
3475,1103,3,998251056
5530,261,3,959996203
2772,3384,5,973094676
5493,1356,2,959814760
4122,1591,3,965357695
4041,2,4,965712197
5586,3408,5,959276585
1695,3267,3,974709225
4043,474,4,965502782
4305,2278,4,970448108
698,3863,3,1015132756
2382,3499,4,974324055
5745,2115,5,958363381
3412,2329,5,1031067953
5972,3148,4,971450149
3513,1552,3,966975273
1698,2750,2,974772828
4729,3489,3,963352405
4026,3809,4,965520752
6034,1617,4,956712258
1442,527,4,974757576
117,1396,4,977506492
4489,913,3,965009759
45,468,3,977988937
5948,2640,5,957373814
1483,1240,3,974752229
6036,1136,5,956711318
192,434,4,977781640
509,1687,3,976297189
5501,3384,4,959796047
5568,1214,5,959309383
915,3185,3,975203218
710,2739,4,975734106
3277,1954,3,968175590
1884,1597,3,975739975
1696,2002,3,974761763
287,3100,4,976568996
4905,2351,4,962681507
1958,2567,2,994387432
4543,2289,4,964672125
3499,2371,5,967234077
3197,3247,2,968637174
3847,318,3,965883966
2975,1285,4,971021818
3713,276,3,966271016
5614,1573,5,964396986
3624,380,3,978455066
3900,1197,5,965874430
1721,1919,1,974705966
4517,608,5,974437630
3811,1957,4,965958010
1586,1374,4,974736484
2685,3733,5,973374979
3834,135,4,966406150
3384,2076,3,967567609
2978,2454,3,970964720
964,480,3,975117320
5355,86,4,960595272
436,3269,5,976246605
5225,2628,3,961519631
3368,2772,3,1039034329
5545,904,4,959491459
1752,1270,5,975728597
494,539,5,976215122
4204,2527,4,965322502
5136,2,4,962093844
5763,1653,4,959535722
5340,1629,5,960703534
3654,2692,4,966452784
1701,3250,4,1009698525
1165,2854,1,1030762155
1137,3484,2,975362067
474,1909,3,976238983
5902,2927,5,957396013
4472,1027,4,965067339
1244,1894,3,974847816
5448,2272,3,959975301
1107,2302,4,974921322
1648,912,4,974712037
2507,1252,4,974076288
1800,165,5,974740863
3829,1097,3,965932736
5220,3764,2,961540996
1242,691,2,974908713
202,275,2,976940886
3589,3389,3,1019402952
2109,2700,4,974657990
5838,1683,4,957841505
4953,2664,4,962638756
1475,3471,5,974754749
1278,2021,4,974794847
2063,3915,3,1038127006
3607,1527,4,971915197
350,3399,3,976326094
3481,1248,4,968743622
2939,2183,4,972281566
4344,1090,5,965234892
1667,466,3,974711076
660,10,3,976744096
3639,2433,3,966487364
909,3481,4,975450894
1440,111,4,974759255
5880,1278,3,957545455
261,266,2,976670541
3820,2527,4,965946378
5295,2080,3,961033631
5538,1375,4,959558903
